"query"	"significant"	"p_value"	"term_size"	"query_size"	"intersection_size"	"precision"	"recall"	"term_id"	"source"	"term_name"	"effective_domain_size"	"source_order"	"parents"	"evidence_codes"	"intersection"
query_1	TRUE	0.0221265263336827	16	22	4	0.181818181818182	0.25	GO:0030326	GO:BP	embryonic limb morphogenesis	752	7138	c("GO:0035108", "GO:0035113")	TAS,ISS IEA,ISS,IEA	CREBBP,CTNNB1,HDAC2,SMAD4
query_1	TRUE	0.0221265263336827	16	22	4	0.181818181818182	0.25	GO:0010833	GO:BP	telomere maintenance via telomere lengthening	752	4549	GO:0000723	ISS IEA,IMP,IMP,IMP	CTNNB1,MAPK1,MAPK3,XRCC5
query_1	TRUE	0.0221265263336827	2	22	2	0.0909090909090909	1	GO:0002069	GO:BP	columnar/cuboidal epithelial cell maturation	752	677	c("GO:0002066", "GO:0002070")	IEA,IEA	HIF1A,PGR
query_1	TRUE	0.0221265263336827	7	22	3	0.136363636363636	0.428571428571429	GO:0014032	GO:BP	neural crest cell development	752	4718	c("GO:0014033", "GO:0048864")	IEA,IEA,IEA	HIF1A,MAPK1,MAPK3
query_1	TRUE	0.0221265263336827	116	22	10	0.454545454545455	0.0862068965517241	GO:0060284	GO:BP	regulation of cell development	752	15333	c("GO:0045595", "GO:0048468")	IDA IMP,ISS TAS NAS IEA,IEA,TAS,IEA,IC IEA,IDA IEA,ISS IEA,IEA,ISS	CDK6,CTNNB1,FOS,GSK3B,HDAC2,HIF1A,KAT5,SMAD4,XRCC5,XRCC6
query_1	TRUE	0.0221265263336827	16	22	4	0.181818181818182	0.25	GO:0035113	GO:BP	embryonic appendage morphogenesis	752	9294	c("GO:0035107", "GO:0048598")	TAS,ISS IEA,ISS,IEA	CREBBP,CTNNB1,HDAC2,SMAD4
query_1	TRUE	0.0221265263336827	2	22	2	0.0909090909090909	1	GO:0044339	GO:BP	canonical Wnt signaling pathway involved in osteoblast differentiation	752	11609	c("GO:0001649", "GO:0060070")	IMP,IMP	CTNNB1,GSK3B
query_1	TRUE	0.0221265263336827	76	22	8	0.363636363636364	0.105263157894737	GO:0007507	GO:BP	heart development	752	3064	c("GO:0048513", "GO:0072359")	ISS IEA,ISS,IEA,IEA,IEA,IEA,ISS IEA,ISS NAS IEA	CTNNB1,GSK3B,HDAC3,HIF1A,MAPK1,MAPK3,SMAD2,SMAD4
query_1	TRUE	0.0221265263336827	7	22	3	0.136363636363636	0.428571428571429	GO:0048546	GO:BP	digestive tract morphogenesis	752	13565	c("GO:0035239", "GO:0048565")	IEA,IEA,IEA	CTNNB1,HIF1A,SMAD2
query_1	TRUE	0.0221265263336827	2	22	2	0.0909090909090909	1	GO:1901030	GO:BP	positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway	752	22103	c("GO:0010822", "GO:0035794", "GO:0051050", "GO:0097345", "GO:1901028")	ISS,TAS	GSK3B,MAPK8
query_1	TRUE	0.0221265263336827	16	22	4	0.181818181818182	0.25	GO:0010718	GO:BP	positive regulation of epithelial to mesenchymal transition	752	4443	c("GO:0001837", "GO:0010717", "GO:0045597", "GO:0051240")	IMP IGI,IEA,ISS IEA,ISS IEA	CTNNB1,HDAC2,SMAD2,SMAD4
query_1	TRUE	0.0221265263336827	220	22	14	0.636363636363636	0.0636363636363636	GO:0008283	GO:BP	cell population proliferation	752	3223	GO:0009987	IMP TAS IEA,IDA IMP ISS TAS IEA,IEA,IMP IEA,IC IEA,IBA,IGI IEA,IGI,IEA,ISS IEA,IEA,IMP ISS IEA,IMP IEA,IMP	CDK6,CTNNB1,FOS,HDAC2,HIF1A,JUND,MAPK1,MAPK3,PGR,PIAS1,SMAD2,SMAD4,XRCC5,XRCC6
query_1	TRUE	0.0221265263336827	2	22	2	0.0909090909090909	1	GO:2000726	GO:BP	negative regulation of cardiac muscle cell differentiation	752	27271	c("GO:0051154", "GO:0055007", "GO:1905208", "GO:2000725")	IEA,ISS IEA	HDAC3,SMAD4
query_1	TRUE	0.0221265263336827	2	22	2	0.0909090909090909	1	GO:1901028	GO:BP	regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway	752	22101	c("GO:0010821", "GO:0046902", "GO:0051049", "GO:0097345")	ISS,TAS	GSK3B,MAPK8
query_1	TRUE	0.0221265263336827	16	22	4	0.181818181818182	0.25	GO:0051972	GO:BP	regulation of telomerase activity	752	14830	c("GO:0051338", "GO:2000278")	ISS IEA,IMP,IMP,TAS	CTNNB1,MAPK1,MAPK3,XRCC5
query_1	TRUE	0.0224586375188866	28	22	5	0.227272727272727	0.178571428571429	GO:2001252	GO:BP	positive regulation of chromosome organization	752	27731	c("GO:0010638", "GO:0033044", "GO:0051276")	ISS IEA,IDA,IMP,IMP,IMP	CTNNB1,KAT5,MAPK1,MAPK3,XRCC5
query_1	TRUE	0.0238747658514777	78	22	8	0.363636363636364	0.102564102564103	GO:0009314	GO:BP	response to radiation	752	3536	GO:0009628	IDA,IEA,IEA,IEA,IDA,IDA,IDA IBA IEA,IDA IBA	CREBBP,FOS,HIF1A,JUND,KAT5,MAPK8,XRCC5,XRCC6
query_1	TRUE	0.0240538932882079	43	22	6	0.272727272727273	0.13953488372093	GO:0010038	GO:BP	response to metal ion	752	3928	GO:0010035	IMP IEA,IEP,IEA,IMP,IMP,IMP	FOS,HIF1A,JUND,MAPK1,MAPK3,MAPK8
query_1	TRUE	0.024156833659408	197	22	13	0.590909090909091	0.065989847715736	GO:0042127	GO:BP	regulation of cell population proliferation	752	10550	c("GO:0008283", "GO:0050794")	IMP TAS IEA,IDA IMP ISS TAS IEA,IMP IEA,IC IEA,IBA,IGI,IGI,IEA,ISS IEA,IEA,ISS IEA,IMP,IMP	CDK6,CTNNB1,HDAC2,HIF1A,JUND,MAPK1,MAPK3,PGR,PIAS1,SMAD2,SMAD4,XRCC5,XRCC6
query_1	TRUE	0.024156833659408	99	22	9	0.409090909090909	0.0909090909090909	GO:0007417	GO:BP	central nervous system development	752	2983	c("GO:0007399", "GO:0048731")	ISS,ISS IC IEA,IMP,IEA,IEA,IEA,IEA,IEA,IEA	CDK6,CTNNB1,GSK3B,HDAC2,HIF1A,MAPK1,MAPK3,NCOR2,XRCC5
query_1	TRUE	0.024156833659408	60	22	7	0.318181818181818	0.116666666666667	GO:0010720	GO:BP	positive regulation of cell development	752	4445	c("GO:0045597", "GO:0048468", "GO:0060284")	ISS IEA,IEA,IEA,IEA,IDA IEA,IEA,ISS	CTNNB1,FOS,HDAC2,HIF1A,KAT5,XRCC5,XRCC6
query_1	TRUE	0.024591110346363	29	22	5	0.227272727272727	0.172413793103448	GO:0034614	GO:BP	cellular response to reactive oxygen species	752	9151	c("GO:0000302", "GO:0034599", "GO:1901701")	IDA IMP,IEA,IMP,IMP,IMP	FOS,HDAC2,MAPK1,MAPK3,MAPK8
query_1	TRUE	0.024591110346363	29	22	5	0.227272727272727	0.172413793103448	GO:0060541	GO:BP	respiratory system development	752	15571	GO:0048731	IEA,IEA,IEA,IEA,IEA	CTNNB1,MAPK1,MAPK3,PGR,SMAD2
query_1	TRUE	0.0248435211105757	17	22	4	0.181818181818182	0.235294117647059	GO:2000573	GO:BP	positive regulation of DNA biosynthetic process	752	27148	c("GO:0010557", "GO:0031328", "GO:0051054", "GO:0071897", "GO:2000278")	ISS IEA,IMP,IMP,IMP TAS	CTNNB1,MAPK1,MAPK3,XRCC5
query_1	TRUE	0.0248435211105757	100	22	9	0.409090909090909	0.09	GO:0070848	GO:BP	response to growth factor	752	17276	GO:0009719	IMP,IMP IEA,IDA IEA,NAS IEA,IC IEA,IDA,IDA IMP,IDA IMP ISS IBA IEA,IDA IMP ISS IBA NAS IEA	CREBBP,CTNNB1,FOS,HDAC2,HIF1A,MAPK1,MAPK3,SMAD2,SMAD4
query_1	TRUE	0.0254936647639754	494	22	21	0.954545454545455	0.0425101214574899	GO:0051716	GO:BP	cellular response to stimulus	752	14697	c("GO:0009987", "GO:0050896")	IDA IEA,IDA IMP TAS NAS,IDA IMP IGI ISS IBA TAS IC IEA,IDA IMP NAS IEA,IDA IMP IGI ISS IBA TAS NAS IC IEA,IMP NAS IEA,IDA IMP,IDA IMP IEP IBA IC IEA,IEA,IDA IMP TAS NAS IEA,IDA IMP IGI IBA TAS IEA,IDA IMP IGI IEP IBA TAS NAS IEA,IDA IMP IEP IBA TAS IEA,IMP,IBA TAS IEA,TAS,IDA IMP ISS IBA NAS IEA,IDA IMP ISS IBA TAS NAS IEA,IEA,IDA IMP IBA TAS NAS IEA,IDA IMP IBA TAS NAS IEA	CDK6,CREBBP,CTNNB1,FOS,GSK3B,HDAC2,HDAC3,HIF1A,JUND,KAT5,MAPK1,MAPK3,MAPK8,NCOR2,PGR,PIAS1,SMAD2,SMAD4,UBE2I,XRCC5,XRCC6
query_1	TRUE	0.0257295596663728	8	22	3	0.136363636363636	0.375	GO:0048864	GO:BP	stem cell development	752	13847	c("GO:0048468", "GO:0048863")	IEA,IEA,IEA	HIF1A,MAPK1,MAPK3
query_1	TRUE	0.0257295596663728	8	22	3	0.136363636363636	0.375	GO:0009880	GO:BP	embryonic pattern specification	752	3823	c("GO:0007389", "GO:0009790")	IEA,IMP IEA,IEA	CTNNB1,SMAD2,SMAD4
query_1	TRUE	0.0257295596663728	8	22	3	0.136363636363636	0.375	GO:0060438	GO:BP	trachea development	752	15474	c("GO:0048513", "GO:0060541")	IEA,IEA,IEA	CTNNB1,MAPK1,MAPK3
query_1	TRUE	0.0258975781197603	229	22	14	0.636363636363636	0.0611353711790393	GO:0048468	GO:BP	cell development	752	13507	c("GO:0030154", "GO:0048856", "GO:0048869")	IDA IMP ISS IEA,IMP ISS TAS NAS IEA,IEA,IDA ISS IBA TAS,ISS IEA,IC IEA,IEA,IDA ISS IEA,IEA,IEA,IEA,ISS IEA,IEA,ISS	CDK6,CTNNB1,FOS,GSK3B,HDAC2,HIF1A,JUND,KAT5,MAPK1,MAPK3,PGR,SMAD4,XRCC5,XRCC6
query_1	TRUE	0.0266268477369384	30	22	5	0.227272727272727	0.166666666666667	GO:0009267	GO:BP	cellular response to starvation	752	3508	c("GO:0031669", "GO:0033554", "GO:0042594")	IEA,IDA,IDA,IDA,IDA	FOS,KAT5,MAPK1,MAPK3,MAPK8
query_1	TRUE	0.0278738866741135	125	22	10	0.454545454545455	0.08	GO:0009790	GO:BP	embryo development	752	3755	GO:0007275	TAS,ISS IEA,ISS,IEA,IEA,IEA,IEA,IEA,IMP ISS TAS IEA,IEA	CREBBP,CTNNB1,HDAC2,HDAC3,HIF1A,KAT5,MAPK1,MAPK3,SMAD2,SMAD4
query_1	TRUE	0.0281528037425248	558	22	22	1	0.039426523297491	GO:0009059	GO:BP	macromolecule biosynthetic process	752	3311	c("GO:0043170", "GO:1901576")	IEA,IDA ISS IBA TAS IEA,IDA IMP ISS IBA TAS IEA,IDA IMP IGI ISS IBA TAS NAS IEA,TAS,IMP IBA NAS IC IEA,IDA IMP IBA IEA,IDA IMP IGI IBA IEA,IDA IBA TAS NAS IEA,IDA IMP IBA NAS IEA,IMP,IMP IEA,TAS,IMP IBA,IDA IBA IEA,IBA IEA,IDA IMP ISS IBA NAS IEA,IDA ISS TAS NAS IEA,NAS IC IEA,IDA IMP TAS IEA,IMP TAS,IDA IMP	CDK6,CREBBP,CTNNB1,FOS,GSK3B,HDAC2,HDAC3,HIF1A,JUND,KAT5,MAPK1,MAPK3,MAPK8,NCOR2,PGR,PIAS1,SMAD2,SMAD4,UBA52,UBE2I,XRCC5,XRCC6
query_1	TRUE	0.0281657019197158	18	22	4	0.181818181818182	0.222222222222222	GO:0035107	GO:BP	appendage morphogenesis	752	9291	c("GO:0009653", "GO:0048736")	TAS,ISS IEA,ISS,IEA	CREBBP,CTNNB1,HDAC2,SMAD4
query_1	TRUE	0.0281657019197158	18	22	4	0.181818181818182	0.222222222222222	GO:0035108	GO:BP	limb morphogenesis	752	9292	c("GO:0035107", "GO:0060173")	TAS,ISS IEA,ISS,IEA	CREBBP,CTNNB1,HDAC2,SMAD4
query_1	TRUE	0.0296542566047974	31	22	5	0.227272727272727	0.161290322580645	GO:0010001	GO:BP	glial cell differentiation	752	3901	c("GO:0030154", "GO:0042063")	ISS,IEA,IEA,IEA,IEA	CDK6,CTNNB1,HDAC2,MAPK1,MAPK3
query_1	TRUE	0.0309275848569263	369	22	18	0.818181818181818	0.0487804878048781	GO:0036211	GO:BP	protein modification process	752	10015	c("GO:0019538", "GO:0043412")	IDA IBA IEA,IDA IBA TAS IEA,IDA ISS IEA,IDA IMP IGI ISS TAS IEA,IDA IMP ISS IEA,IDA ISS IEA,IMP,IDA NAS IEA,IDA ISS TAS IEA,IDA IMP IEA,IDA IMP IEA,IDA ISS IBA TAS IEA,IDA IEA,ISS IEA,IBA TAS,IDA IMP IBA TAS IEA,IDA,IDA	CDK6,CREBBP,CTNNB1,GSK3B,HDAC2,HDAC3,HIF1A,KAT5,MAPK1,MAPK3,MAPK8,PIAS1,SMAD2,SMAD4,UBA52,UBE2I,XRCC5,XRCC6
query_1	TRUE	0.0319132487923779	47	22	6	0.272727272727273	0.127659574468085	GO:0090287	GO:BP	regulation of cellular response to growth factor stimulus	752	19192	c("GO:0048583", "GO:0071363")	IMP,IEA,NAS,IC IEA,IMP,IDA IMP	CREBBP,CTNNB1,HDAC2,HIF1A,SMAD2,SMAD4
query_1	TRUE	0.03338237032799	19	22	4	0.181818181818182	0.210526315789474	GO:0021543	GO:BP	pallium development	752	6476	c("GO:0021537", "GO:0048856")	ISS,IEA,IMP,IEA	CDK6,CTNNB1,GSK3B,HIF1A
query_1	TRUE	0.03338237032799	32	22	5	0.227272727272727	0.15625	GO:0071248	GO:BP	cellular response to metal ion	752	17453	c("GO:0010038", "GO:0071241")	IMP IEA,IEA,IMP,IMP,IMP	FOS,JUND,MAPK1,MAPK3,MAPK8
query_1	TRUE	0.0334268189417935	9	22	3	0.136363636363636	0.333333333333333	GO:1990928	GO:BP	response to amino acid starvation	752	26585	GO:0042594	IDA,IDA,IDA	MAPK1,MAPK3,MAPK8
query_1	TRUE	0.0334268189417935	9	22	3	0.136363636363636	0.333333333333333	GO:0034198	GO:BP	cellular response to amino acid starvation	752	8940	c("GO:0009267", "GO:1990928")	IDA,IDA,IDA	MAPK1,MAPK3,MAPK8
query_1	TRUE	0.0337667417443963	20	22	4	0.181818181818182	0.2	GO:0009746	GO:BP	response to hexose	752	3721	GO:0034284	IEA,IEA,IEA,IEA	HIF1A,KAT5,SMAD2,SMAD4
query_1	TRUE	0.0337667417443963	213	22	13	0.590909090909091	0.0610328638497653	GO:0009719	GO:BP	response to endogenous stimulus	752	3694	GO:0050896	IMP,IDA IMP IEA,IDA IEA,ISS IBA NAS,NAS IEA,IC IEA,IEA,IDA IMP IEA,IDA IMP IEA,IMP,IBA IEA,IDA IMP ISS IBA IEA,IDA IMP ISS IBA NAS IEA	CREBBP,CTNNB1,FOS,GSK3B,HDAC2,HIF1A,JUND,MAPK1,MAPK3,NCOR2,PGR,SMAD2,SMAD4
query_1	TRUE	0.0337667417443963	3	22	2	0.0909090909090909	0.666666666666667	GO:0009950	GO:BP	dorsal/ventral axis specification	752	3866	c("GO:0009798", "GO:0009953")	IEA,IMP	CTNNB1,SMAD2
query_1	TRUE	0.0337667417443963	3	22	2	0.0909090909090909	0.666666666666667	GO:1903358	GO:BP	regulation of Golgi organization	752	24037	c("GO:0007030", "GO:0033043")	TAS IEA,TAS IEA	MAPK1,MAPK3
query_1	TRUE	0.0337667417443963	20	22	4	0.181818181818182	0.2	GO:2000736	GO:BP	regulation of stem cell differentiation	752	27281	c("GO:0045595", "GO:0048863")	IEA,IMP,NAS,ISS IEA	CDK6,GSK3B,HDAC2,KAT5
query_1	TRUE	0.0337667417443963	3	22	2	0.0909090909090909	0.666666666666667	GO:1904355	GO:BP	positive regulation of telomere capping	752	24896	c("GO:0016233", "GO:0032206", "GO:1904353")	IMP,IMP	MAPK1,MAPK3
query_1	TRUE	0.0337667417443963	20	22	4	0.181818181818182	0.2	GO:0009749	GO:BP	response to glucose	752	3724	GO:0009746	IEA,IEA,IEA,IEA	HIF1A,KAT5,SMAD2,SMAD4
query_1	TRUE	0.0337667417443963	3	22	2	0.0909090909090909	0.666666666666667	GO:1905208	GO:BP	negative regulation of cardiocyte differentiation	752	25633	c("GO:0035051", "GO:0045596", "GO:0051241", "GO:1905207")	IEA,ISS IEA	HDAC3,SMAD4
query_1	TRUE	0.0337667417443963	3	22	2	0.0909090909090909	0.666666666666667	GO:0120041	GO:BP	positive regulation of macrophage proliferation	752	20552	c("GO:0061517", "GO:0070665", "GO:0120040")	IGI,IGI	MAPK1,MAPK3
query_1	TRUE	0.0337667417443963	568	22	22	1	0.0387323943661972	GO:1901576	GO:BP	organic substance biosynthetic process	752	22571	c("GO:0009058", "GO:0071704")	IEA,IDA ISS IBA TAS IEA,IDA IMP ISS IBA TAS IEA,IDA IMP IGI ISS IBA TAS NAS IEA,TAS,IMP IBA NAS IC IEA,IDA IMP IBA IEA,IDA IMP IGI IBA IEA,IDA IBA TAS NAS IEA,IDA IMP IBA NAS IEA,IMP,IMP IEA,TAS,IMP IBA,IDA IBA IEA,IBA IEA,IDA IMP ISS IBA NAS IEA,IDA ISS TAS NAS IEA,NAS IC IEA,IDA IMP TAS IEA,IMP TAS,IDA IMP	CDK6,CREBBP,CTNNB1,FOS,GSK3B,HDAC2,HDAC3,HIF1A,JUND,KAT5,MAPK1,MAPK3,MAPK8,NCOR2,PGR,PIAS1,SMAD2,SMAD4,UBA52,UBE2I,XRCC5,XRCC6
query_1	TRUE	0.0337667417443963	3	22	2	0.0909090909090909	0.666666666666667	GO:1905517	GO:BP	macrophage migration	752	25905	GO:0097529	IGI,IGI	MAPK1,MAPK3
query_1	TRUE	0.0337667417443963	3	22	2	0.0909090909090909	0.666666666666667	GO:0120040	GO:BP	regulation of macrophage proliferation	752	20551	c("GO:0061517", "GO:0070663")	IGI,IGI	MAPK1,MAPK3
query_1	TRUE	0.0337667417443963	3	22	2	0.0909090909090909	0.666666666666667	GO:1905521	GO:BP	regulation of macrophage migration	752	25909	c("GO:0002685", "GO:1905517")	IGI,IGI	MAPK1,MAPK3
query_1	TRUE	0.0337667417443963	3	22	2	0.0909090909090909	0.666666666666667	GO:0097345	GO:BP	mitochondrial outer membrane permeabilization	752	19661	c("GO:0097190", "GO:1902110")	ISS,TAS	GSK3B,MAPK8
query_1	TRUE	0.0337667417443963	3	22	2	0.0909090909090909	0.666666666666667	GO:1905523	GO:BP	positive regulation of macrophage migration	752	25911	c("GO:0002687", "GO:1905517", "GO:1905521")	IGI,IGI	MAPK1,MAPK3
query_1	TRUE	0.0337667417443963	21	22	4	0.181818181818182	0.19047619047619	GO:0034284	GO:BP	response to monosaccharide	752	8990	GO:0009743	IEA,IEA,IEA,IEA	HIF1A,KAT5,SMAD2,SMAD4
query_1	TRUE	0.0337667417443963	3	22	2	0.0909090909090909	0.666666666666667	GO:0071481	GO:BP	cellular response to X-ray	752	17661	c("GO:0010165", "GO:0071479")	IBA IEA,IBA	XRCC5,XRCC6
query_1	TRUE	0.0337667417443963	3	22	2	0.0909090909090909	0.666666666666667	GO:0031281	GO:BP	positive regulation of cyclase activity	752	7490	c("GO:0031279", "GO:0043085")	IMP,IMP	MAPK3,MAPK8
query_1	TRUE	0.0337667417443963	209	22	13	0.590909090909091	0.062200956937799	GO:0031399	GO:BP	regulation of protein modification process	752	7552	c("GO:0036211", "GO:0051246")	IDA ISS IEA,ISS TAS,IEA,IDA ISS IEA,IMP,IDA,IDA,IMP,IDA,ISS IEA,IDA,IDA,IDA	CTNNB1,GSK3B,HDAC2,HDAC3,HIF1A,KAT5,MAPK1,MAPK3,PIAS1,SMAD4,UBE2I,XRCC5,XRCC6
query_1	TRUE	0.0337667417443963	568	22	22	1	0.0387323943661972	GO:0009058	GO:BP	biosynthetic process	752	3310	GO:0008152	IEA,IDA ISS IBA TAS IEA,IDA IMP ISS IBA TAS IEA,IDA IMP IGI ISS IBA TAS NAS IEA,TAS,IMP IBA NAS IC IEA,IDA IMP IBA IEA,IDA IMP IGI IBA IEA,IDA IBA TAS NAS IEA,IDA IMP IBA NAS IEA,IMP,IMP IEA,TAS,IMP IBA,IDA IBA IEA,IBA IEA,IDA IMP ISS IBA NAS IEA,IDA ISS TAS NAS IEA,NAS IC IEA,IDA IMP TAS IEA,IMP TAS,IDA IMP	CDK6,CREBBP,CTNNB1,FOS,GSK3B,HDAC2,HDAC3,HIF1A,JUND,KAT5,MAPK1,MAPK3,MAPK8,NCOR2,PGR,PIAS1,SMAD2,SMAD4,UBA52,UBE2I,XRCC5,XRCC6
query_1	TRUE	0.0337667417443963	159	22	11	0.5	0.0691823899371069	GO:0051094	GO:BP	positive regulation of developmental process	752	14249	c("GO:0032502", "GO:0048518", "GO:0050793")	IMP IGI ISS NAS IEA,IEA,IMP,NAS IEA,IMP IC IEA,IEA,IDA IEA,ISS IEA,ISS IEA,IEA,ISS	CTNNB1,FOS,GSK3B,HDAC2,HIF1A,JUND,KAT5,SMAD2,SMAD4,XRCC5,XRCC6
query_1	TRUE	0.0337667417443963	135	22	10	0.454545454545455	0.0740740740740741	GO:0031401	GO:BP	positive regulation of protein modification process	752	7554	c("GO:0031399", "GO:0036211", "GO:0051247")	ISS IEA,IEA,IDA ISS IEA,IDA,IDA,IMP,IDA,ISS IEA,IDA,IDA	CTNNB1,HDAC2,HDAC3,KAT5,MAPK1,MAPK3,PIAS1,SMAD4,XRCC5,XRCC6
query_1	TRUE	0.0337667417443963	10	22	3	0.136363636363636	0.3	GO:0060425	GO:BP	lung morphogenesis	752	15461	c("GO:0009887", "GO:0030324")	IEA,IEA,IEA	CTNNB1,MAPK1,MAPK3
query_1	TRUE	0.0337667417443963	10	22	3	0.136363636363636	0.3	GO:0048645	GO:BP	animal organ formation	752	13643	c("GO:0009887", "GO:0048646")	IEA,IEA,IEA	CTNNB1,MAPK1,MAPK3
query_1	TRUE	0.0337667417443963	3	22	2	0.0909090909090909	0.666666666666667	GO:0048617	GO:BP	embryonic foregut morphogenesis	752	13617	c("GO:0007440", "GO:0048598")	IEA,IEA	CTNNB1,SMAD2
query_1	TRUE	0.0337667417443963	274	22	15	0.681818181818182	0.0547445255474453	GO:0051239	GO:BP	regulation of multicellular organismal process	752	14358	c("GO:0032501", "GO:0050789")	IDA IMP,IMP IGI ISS TAS NAS IEA,IEA,TAS,NAS IEA,ISS IEA,IDA IMP ISS TAS IC IEA,IEA,IDA IEA,IEA,IEA,IMP ISS IEA,IMP ISS IEA,IEA,ISS	CDK6,CTNNB1,FOS,GSK3B,HDAC2,HDAC3,HIF1A,JUND,KAT5,MAPK1,MAPK3,SMAD2,SMAD4,XRCC5,XRCC6
query_1	TRUE	0.0337667417443963	3	22	2	0.0909090909090909	0.666666666666667	GO:0062009	GO:BP	secondary palate development	752	16700	GO:0060021	ISS IEA,ISS IEA	SMAD2,SMAD4
query_1	TRUE	0.0337667417443963	3	22	2	0.0909090909090909	0.666666666666667	GO:0061198	GO:BP	fungiform papilla formation	752	16174	c("GO:0048646", "GO:0061197")	IEA,ISS	CTNNB1,HDAC2
query_1	TRUE	0.0337667417443963	3	22	2	0.0909090909090909	0.666666666666667	GO:0048246	GO:BP	macrophage chemotaxis	752	13341	c("GO:0030595", "GO:1905517")	IGI,IGI	MAPK1,MAPK3
query_1	TRUE	0.0337667417443963	3	22	2	0.0909090909090909	0.666666666666667	GO:0061197	GO:BP	fungiform papilla morphogenesis	752	16173	c("GO:0009653", "GO:0043587", "GO:0061196")	IEA,ISS	CTNNB1,HDAC2
query_1	TRUE	0.0337667417443963	3	22	2	0.0909090909090909	0.666666666666667	GO:0061196	GO:BP	fungiform papilla development	752	16172	c("GO:0043586", "GO:0048856")	IEA,ISS	CTNNB1,HDAC2
query_1	TRUE	0.0337667417443963	3	22	2	0.0909090909090909	0.666666666666667	GO:0060789	GO:BP	hair follicle placode formation	752	15805	c("GO:0001942", "GO:0060788")	IEA,ISS	CTNNB1,HDAC2
query_1	TRUE	0.0337667417443963	3	22	2	0.0909090909090909	0.666666666666667	GO:0060788	GO:BP	ectodermal placode formation	752	15804	c("GO:0048646", "GO:0071697")	IEA,ISS	CTNNB1,HDAC2
query_1	TRUE	0.0337667417443963	185	22	12	0.545454545454545	0.0648648648648649	GO:0051247	GO:BP	positive regulation of protein metabolic process	752	14363	c("GO:0010604", "GO:0019538", "GO:0051173", "GO:0051246")	IMP ISS IEA,IDA IMP IC,IMP IEA,IDA ISS IEA,IDA,IDA,IMP,IMP,IDA ISS IEA,ISS IEA,IDA,IDA	CTNNB1,GSK3B,HDAC2,HDAC3,KAT5,MAPK1,MAPK3,MAPK8,PIAS1,SMAD4,XRCC5,XRCC6
query_1	TRUE	0.0337667417443963	3	22	2	0.0909090909090909	0.666666666666667	GO:0042473	GO:BP	outer ear morphogenesis	752	10781	c("GO:0042471", "GO:0048598")	IEA,IEA	MAPK1,MAPK3
query_1	TRUE	0.0337667417443963	35	22	5	0.227272727272727	0.142857142857143	GO:0042594	GO:BP	response to starvation	752	10830	c("GO:0006950", "GO:0031667")	IEA,IDA,IDA,IDA,IDA	FOS,KAT5,MAPK1,MAPK3,MAPK8
query_1	TRUE	0.0337667417443963	3	22	2	0.0909090909090909	0.666666666666667	GO:0031279	GO:BP	regulation of cyclase activity	752	7488	GO:0050790	IMP,IMP	MAPK3,MAPK8
query_1	TRUE	0.0337667417443963	3	22	2	0.0909090909090909	0.666666666666667	GO:0071622	GO:BP	regulation of granulocyte chemotaxis	752	17752	c("GO:0002688", "GO:0071621")	IGI,IGI	MAPK1,MAPK3
query_1	TRUE	0.0337667417443963	20	22	4	0.181818181818182	0.2	GO:0032206	GO:BP	positive regulation of telomere maintenance	752	7818	c("GO:0000723", "GO:0032204", "GO:0051054", "GO:2001252")	ISS IEA,IMP,IMP,IMP	CTNNB1,MAPK1,MAPK3,XRCC5
query_1	TRUE	0.0337667417443963	3	22	2	0.0909090909090909	0.666666666666667	GO:0043587	GO:BP	tongue morphogenesis	752	11386	c("GO:0043586", "GO:0090596")	IEA,ISS	CTNNB1,HDAC2
query_1	TRUE	0.0337667417443963	20	22	4	0.181818181818182	0.2	GO:0010508	GO:BP	positive regulation of autophagy	752	4273	c("GO:0006914", "GO:0010506", "GO:0031331")	ISS,IEA,IDA IEA,IEA	GSK3B,HIF1A,KAT5,MAPK3
query_1	TRUE	0.0337667417443963	20	22	4	0.181818181818182	0.2	GO:0010717	GO:BP	regulation of epithelial to mesenchymal transition	752	4442	c("GO:0001837", "GO:0045595")	IMP IGI,IEA,ISS IEA,ISS IEA	CTNNB1,HDAC2,SMAD2,SMAD4
query_1	TRUE	0.0337667417443963	3	22	2	0.0909090909090909	0.666666666666667	GO:0090170	GO:BP	regulation of Golgi inheritance	752	19088	c("GO:0048313", "GO:1903358")	TAS IEA,TAS IEA	MAPK1,MAPK3
query_1	TRUE	0.0337667417443963	3	22	2	0.0909090909090909	0.666666666666667	GO:0010758	GO:BP	regulation of macrophage chemotaxis	752	4479	c("GO:0002688", "GO:0048246", "GO:1905521")	IGI,IGI	MAPK1,MAPK3
