Gene	cluster	CTCF	CTCF_OR	CTCF_pv	GWAS	GWAS_OR	GWAS_pv	GWAS_Cat_prostate.carcinoma	GWAS_Cat_prostate.carcinoma_OR	GWAS_Cat_prostate.carcinoma_pv
VLDLR	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
IMMP2L	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
PKDREJ	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
IPPK	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
MCF2L	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
DDX55	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
PPP1R35	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
PMS2P1	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
RABEP2	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
ERICH1	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
LINC00221	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
LYPD3	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
LRRC10B	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
MIR4488	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
CDT1	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
PTPN3	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
MYO1D	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
TARBP2	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
PCMTD1	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
MIR6875	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
GATS	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
JDP2	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
PDCL3	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
NUMA1	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
RAB35	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
EHBP1L1	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
MEAF6	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
MYO5C	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
SLC11A2	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
KTN1	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
KTN1-AS1	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
HSD11B2	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
NEK6	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
HIC1	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
GNB2	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
SRRT	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
SAMD4B	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
NANOS1	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
CHD3	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
BCAP29	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
SMARCA4	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
MEX3B	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
XRCC3	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
ZFYVE21	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
H6PD	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
SPAG7	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
CTRL	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
SH3BGRL2	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
MCAT	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
API5	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
MAP1A	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
TRIM62	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
MIR6090	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
MIR6892	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
KPNA2	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
ARID1A	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
DCST1-AS1	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
EFNA4	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
DRG2	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
ST8SIA1	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
ZNF823	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
ADCY10	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
PER2	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
CCDC96	2	-	0.6134951778173096	9.654988459419512e-06	-	0.31834831834831834	0.04495820957055206	=	0.2497100889060688	0.17450578524450208
MAOA	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
OCIAD1	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
ZGRF1	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
LARP7	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
NEDD1	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
RNF44	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
TRAF3IP2-AS1	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
RFC1	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
ISL2	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
ACTL10	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
LETM2	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
CACYBP	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
DDX49	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
COQ7	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
LOC102723385	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
ZC3H4	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
PSMD3	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
MIR6842	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
CEP57	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
NUBP1	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
B3GNT6	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
KRT86	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
GATC	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
TRIAP1	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
SNIP1	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
CATSPERG	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
MIR4530	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
LOC105378614	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
MINOS1-NBL1	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
COBLL1	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
DIRC2	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
RIPK2	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
LOC101929709	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
BAD	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
GPR137	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
MTHFS	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
ERO1A	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
RPL8	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
PLOD1	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
LOC100507283	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
MSANTD2	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
MIR144	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
MIR4732	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
MIR451A	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
MIR451B	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
HIST1H2AJ	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
UBE4A	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
GOLM1	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
FAM103A1	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
KLHDC7A	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
CSF3	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
BAK1	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
ZNF444	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
CISTR	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
LINC01093	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
KLKP1	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
BBC3	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
CNIH4	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
RNASEH2B-AS1	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
CAND1.11	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
ATL1	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
TOPBP1	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
ARHGAP44	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
LOC286059	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
C7orf49	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
ACTA2	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
LINC00938	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
SMAD6	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
NDUFAF6	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
ZMYND8	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
JARID2	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
LINC01744	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
ACPP	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
HEBP2	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
OSR2	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
SETDB2	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
COX7A2L	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
THRB-AS1	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
CA5BP1	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
RNF4	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
LOC101928596	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
LINC00607	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
RCC1	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
NUP50-AS1	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
SNORD68	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
MIR1285-2	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
NME1	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
NME1-NME2	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
TLE3	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
COX10	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
COX10-AS1	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
RPF2	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
GRHL2	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
KIAA1671	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
ZNF79	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
LOC101927377	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
SNORD17	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
UGT2B7	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
LOC93463	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
LINC01090	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
C20orf144	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
SNORA5B	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
SRRM1	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
SLC30A4	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
MYH7B	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
GSS	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
FIG4	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
AK9	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
LGMN	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
ZDHHC17	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
THOC5	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
C1orf52	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
SRP14	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
SRP14-AS1	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
B4GALT2	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
GGH	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
CKS2	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
ZNF385B	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
OSBPL11	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
CCAR1	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
RPS6KA4	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
ABHD14A-ACY1	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
ADD3-AS1	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
IP6K1	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
PPP1R27	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
MORC2	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
HSD17B14	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
STAG2	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
PPA2	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
LTV1	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
COPS3	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
KARS	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
TERF2IP	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
FBXO28	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
ISY1	3	+	1.3481278874663847	0.0013506517972374306	=	0.8217406812912431	0.6401033260251354	=	1.4761582303481744	0.33717745770813445
